frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
3135,set_001__step_00156800,set_001__step_00156750,5,"{water-surface,formed,74,1004,surface,water,O,H,H-O,,0.971694} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.249830} {water-surface,formed,674,1055,surface,water,O,H,H-O,,1.056517} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.152115} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.151697,}"
3136,set_001__step_00156850,set_001__step_00156800,10,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.178023} {water-surface,formed,194,1031,surface,water,O,H,H-O,,1.230568} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.007366} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.034512} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.088357} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.249830,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,1.803350,} {water-surface,broken,674,1055,surface,water,O,H,H-O,1.056517,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.095692,} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,2.150953,}"
3137,set_001__step_00156900,set_001__step_00156850,7,"{water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.036890} {water-surface,formed,619,1002,surface,water,O,H,H-O,,1.122043} {water-surface,formed,673,1024,surface,water,Zn,O,O-Zn,,2.117013} {water-surface,formed,719,1028,surface,water,O,H,H-O,,1.233195} {water-surface,broken,254,998,surface,water,O,H,H-O,1.088842,} {water-surface,broken,953,1012,surface,water,Zn,O,O-Zn,2.128902,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.029551,}"
3138,set_001__step_00156950,set_001__step_00156900,7,"{water-surface,formed,254,998,surface,water,O,H,H-O,,0.984837} {water-surface,formed,779,989,surface,water,O,H,H-O,,1.097082} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.099482} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.821300,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.122043,} {water-surface,broken,719,1028,surface,water,O,H,H-O,1.233195,} {water-surface,broken,899,993,surface,water,O,H,H-O,1.186757,}"
3139,set_001__step_00157000,set_001__step_00156950,7,"{water-surface,broken,194,1031,surface,water,O,H,H-O,0.988265,} {water-surface,broken,528,1018,surface,water,Zn,O,O-Zn,2.147221,} {water-surface,broken,673,1024,surface,water,Zn,O,O-Zn,1.966478,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.104903,} {water-surface,broken,779,989,surface,water,O,H,H-O,1.097082,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.112099,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.046831,}"
3140,set_001__step_00157050,set_001__step_00157000,8,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.107127} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.047261} {water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.074624} {water-surface,formed,619,1002,surface,water,O,H,H-O,,1.040817} {water-surface,formed,834,995,surface,water,O,H,H-O,,1.026689} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.090731} {water-surface,formed,953,1012,surface,water,Zn,O,O-Zn,,2.058651} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.045416}"
3141,set_001__step_00157100,set_001__step_00157050,4,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.874490} {water-surface,broken,93,988,surface,water,Zn,O,O-Zn,2.053685,} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.107127,} {water-surface,broken,834,995,surface,water,O,H,H-O,1.026689,}"
3142,set_001__step_00157150,set_001__step_00157100,7,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.107108} {water-surface,formed,719,1028,surface,water,O,H,H-O,,0.979479} {water-surface,formed,919,1013,surface,water,O,H,H-O,,0.978858} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,1.860943} {water-surface,broken,88,1057,surface,water,Zn,O,O-Zn,2.138532,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.018683,} {water-surface,broken,528,1018,surface,water,Zn,O,O-Zn,2.019877,}"
3143,set_001__step_00157200,set_001__step_00157150,3,"{water-surface,formed,673,1024,surface,water,Zn,O,O-Zn,,1.989721} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.053184} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.107108,}"
3144,set_001__step_00157250,set_001__step_00157200,4,"{water-surface,formed,93,988,surface,water,Zn,O,O-Zn,,2.184929} {water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.169431} {water-surface,broken,719,1028,surface,water,O,H,H-O,1.018541,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.013455,}"
3145,set_001__step_00157300,set_001__step_00157250,6,"{water-surface,formed,88,1057,surface,water,Zn,O,O-Zn,,2.062229} {water-surface,formed,674,1055,surface,water,O,H,H-O,,1.044831} {water-surface,formed,719,1028,surface,water,O,H,H-O,,1.198627} {water-surface,formed,834,995,surface,water,O,H,H-O,,1.038074} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.126053,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.018352,}"
3146,set_001__step_00157350,set_001__step_00157300,4,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.122579} {water-surface,formed,399,1025,surface,water,O,H,H-O,,1.039547} {water-surface,broken,319,1049,surface,water,O,H,H-O,0.935569,} {water-surface,broken,834,995,surface,water,O,H,H-O,1.038074,}"
3147,set_001__step_00157400,set_001__step_00157350,4,"{water-surface,formed,319,1049,surface,water,O,H,H-O,,1.016137} {water-surface,formed,834,995,surface,water,O,H,H-O,,1.180394} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,1.964046} {water-surface,broken,719,1028,surface,water,O,H,H-O,1.151744,}"
3148,set_001__step_00157450,set_001__step_00157400,6,"{water-surface,formed,779,989,surface,water,O,H,H-O,,1.143724} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,1.903295,} {water-surface,broken,88,1057,surface,water,Zn,O,O-Zn,2.198011,} {water-surface,broken,93,988,surface,water,Zn,O,O-Zn,2.169372,} {water-surface,broken,528,1018,surface,water,Zn,O,O-Zn,2.174427,} {water-surface,broken,834,995,surface,water,O,H,H-O,1.180394,}"
3149,set_001__step_00157500,set_001__step_00157450,6,"{water-surface,formed,88,1057,surface,water,Zn,O,O-Zn,,2.167838} {water-surface,formed,93,988,surface,water,Zn,O,O-Zn,,2.152820} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.965675} {water-surface,formed,834,995,surface,water,O,H,H-O,,1.207003} {water-surface,broken,779,989,surface,water,O,H,H-O,1.143724,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.058367,}"
3150,set_001__step_00157550,set_001__step_00157500,6,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,2.163635} {water-surface,formed,194,1031,surface,water,O,H,H-O,,1.203640} {water-surface,formed,779,989,surface,water,O,H,H-O,,1.007120} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.190138,} {water-surface,broken,399,1025,surface,water,O,H,H-O,1.167082,} {water-surface,broken,834,995,surface,water,O,H,H-O,1.207003,}"
3151,set_001__step_00157600,set_001__step_00157550,6,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.096893} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,2.147043} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.062818,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.075452,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.097141,} {water-surface,broken,673,1024,surface,water,Zn,O,O-Zn,2.036468,}"
3152,set_001__step_00157650,set_001__step_00157600,3,"{water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.081761} {water-surface,broken,88,1057,surface,water,Zn,O,O-Zn,2.150694,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.045085,}"
3153,set_001__step_00157700,set_001__step_00157650,5,"{water-surface,formed,88,1057,surface,water,Zn,O,O-Zn,,2.184706} {water-surface,formed,673,1024,surface,water,Zn,O,O-Zn,,2.104095} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.073270} {water-surface,broken,919,1013,surface,water,O,H,H-O,1.136527,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,1.931744,}"
3154,set_001__step_00157750,set_001__step_00157700,5,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,1.964339} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.054398} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.198741,} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,2.194474,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.073270,}"
3155,set_001__step_00157800,set_001__step_00157750,6,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,2.149692} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.019029} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.163361} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.023793} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.054398,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.195895,}"
3156,set_001__step_00157850,set_001__step_00157800,8,"{water-surface,formed,399,1025,surface,water,O,H,H-O,,1.209060} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.963055} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.164060} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.186620} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,1.960136} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,2.163361,} {water-surface,broken,953,1012,surface,water,Zn,O,O-Zn,2.183118,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.023793,}"
3157,set_001__step_00157900,set_001__step_00157850,4,"{water-surface,formed,953,1012,surface,water,Zn,O,O-Zn,,2.179193} {water-surface,broken,254,998,surface,water,O,H,H-O,1.041034,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.195948,} {water-surface,broken,374,1040,surface,water,O,H,H-O,1.112008,}"
3158,set_001__step_00157950,set_001__step_00157900,10,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.994535} {water-surface,formed,374,1040,surface,water,O,H,H-O,,1.103665} {water-surface,formed,573,1048,surface,water,Zn,O,O-Zn,,1.851670} {water-surface,formed,834,995,surface,water,O,H,H-O,,0.929009} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.193748} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.055202} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.071981,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.138987,} {water-surface,broken,593,1048,surface,water,Zn,O,O-Zn,2.090104,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.027608,}"
3159,set_001__step_00158000,set_001__step_00157950,4,"{water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,2.122881} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.016807,} {water-surface,broken,374,1040,surface,water,O,H,H-O,1.103665,} {water-surface,broken,674,1055,surface,water,O,H,H-O,1.133597,}"
3160,set_001__step_00158050,set_001__step_00158000,4,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.102647} {water-surface,formed,374,1040,surface,water,O,H,H-O,,1.138316} {water-surface,formed,593,1048,surface,water,Zn,O,O-Zn,,2.042625} {water-surface,formed,899,993,surface,water,O,H,H-O,,1.220893}"
3161,set_001__step_00158100,set_001__step_00158050,4,"{water-surface,formed,254,998,surface,water,O,H,H-O,,1.213402} {water-surface,broken,573,1048,surface,water,Zn,O,O-Zn,2.198665,} {water-surface,broken,708,1054,surface,water,Zn,O,O-Zn,2.111936,} {water-surface,broken,899,993,surface,water,O,H,H-O,1.220893,}"
3162,set_001__step_00158150,set_001__step_00158100,9,"{water-surface,formed,573,1048,surface,water,Zn,O,O-Zn,,2.134566} {water-surface,formed,619,1002,surface,water,O,H,H-O,,0.986330} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.143349,} {water-surface,broken,254,998,surface,water,O,H,H-O,1.213402,} {water-surface,broken,279,1023,surface,water,O,H,H-O,1.215478,} {water-surface,broken,528,1018,surface,water,Zn,O,O-Zn,2.133636,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.097305,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.206326,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.092879,}"
3163,set_001__step_00158200,set_001__step_00158150,7,"{water-surface,formed,254,998,surface,water,O,H,H-O,,1.055002} {water-surface,formed,279,1023,surface,water,O,H,H-O,,1.034837} {water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.091443} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.157672} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.076963} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,2.145155} {water-surface,broken,593,1048,surface,water,Zn,O,O-Zn,2.176329,}"
3164,set_001__step_00158250,set_001__step_00158200,10,"{water-surface,formed,193,1036,surface,water,Zn,O,O-Zn,,2.163639} {water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.103246} {water-surface,formed,334,1046,surface,water,O,H,H-O,,1.228269} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.155592} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.896889} {water-surface,formed,593,1048,surface,water,Zn,O,O-Zn,,2.163256} {water-surface,formed,708,1054,surface,water,Zn,O,O-Zn,,1.972352} {water-surface,broken,399,1025,surface,water,O,H,H-O,1.050125,} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,1.942944,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,1.879636,}"
3165,set_001__step_00158300,set_001__step_00158250,8,"{water-surface,formed,399,1025,surface,water,O,H,H-O,,1.155469} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,1.824170} {water-surface,broken,93,988,surface,water,Zn,O,O-Zn,2.068736,} {water-surface,broken,334,1046,surface,water,O,H,H-O,1.228269,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.155592,} {water-surface,broken,528,1018,surface,water,Zn,O,O-Zn,2.084878,} {water-surface,broken,673,1024,surface,water,Zn,O,O-Zn,2.108141,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.173380,}"
3166,set_001__step_00158350,set_001__step_00158300,8,"{water-surface,formed,93,988,surface,water,Zn,O,O-Zn,,2.042764} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.184334} {water-surface,formed,673,1024,surface,water,Zn,O,O-Zn,,2.041992} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.142299} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,1.962671,} {water-surface,broken,708,1054,surface,water,Zn,O,O-Zn,2.076126,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.241934,} {water-surface,broken,933,991,surface,water,Zn,O,O-Zn,2.197642,}"
3167,set_001__step_00158400,set_001__step_00158350,9,"{water-surface,formed,528,1018,surface,water,Zn,O,O-Zn,,2.134586} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.166213} {water-surface,broken,88,1057,surface,water,Zn,O,O-Zn,2.168394,} {water-surface,broken,193,1036,surface,water,Zn,O,O-Zn,2.165483,} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.166619,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.184334,} {water-surface,broken,573,1048,surface,water,Zn,O,O-Zn,2.170383,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.055000,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.169286,}"
3168,set_001__step_00158450,set_001__step_00158400,3,"{water-surface,formed,573,1048,surface,water,Zn,O,O-Zn,,2.117233} {water-surface,formed,933,991,surface,water,Zn,O,O-Zn,,2.096998} {water-surface,broken,834,995,surface,water,O,H,H-O,1.023782,}"
3169,set_001__step_00158500,set_001__step_00158450,7,"{water-surface,formed,193,1036,surface,water,Zn,O,O-Zn,,2.094693} {water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.012464} {water-surface,formed,619,1002,surface,water,O,H,H-O,,1.104233} {water-surface,formed,708,1054,surface,water,Zn,O,O-Zn,,2.090503} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.136634} {water-surface,broken,279,1023,surface,water,O,H,H-O,1.023452,} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,2.124073,}"
3170,set_001__step_00158550,set_001__step_00158500,5,"{water-surface,formed,88,1057,surface,water,Zn,O,O-Zn,,1.939710} {water-surface,formed,194,1031,surface,water,O,H,H-O,,1.102949} {water-surface,formed,279,1023,surface,water,O,H,H-O,,1.155581} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.898722} {water-surface,broken,253,1036,surface,water,Zn,O,O-Zn,2.169925,}"
3171,set_001__step_00158600,set_001__step_00158550,3,"{water-surface,formed,774,1058,surface,water,O,H,H-O,,1.047799} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.143578,} {water-surface,broken,399,1025,surface,water,O,H,H-O,1.092223,}"
3172,set_001__step_00158650,set_001__step_00158600,6,"{water-surface,formed,419,1016,surface,water,O,H,H-O,,1.077295} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.136485} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,1.955515,} {water-surface,broken,593,1048,surface,water,Zn,O,O-Zn,1.970911,} {water-surface,broken,708,1054,surface,water,Zn,O,O-Zn,2.168725,} {water-surface,broken,953,1012,surface,water,Zn,O,O-Zn,2.185748,}"
3173,set_001__step_00158700,set_001__step_00158650,9,"{water-surface,formed,253,1036,surface,water,Zn,O,O-Zn,,2.120013} {water-surface,formed,334,1046,surface,water,O,H,H-O,,1.229237} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.080790} {water-surface,formed,593,1048,surface,water,Zn,O,O-Zn,,2.152959} {water-surface,formed,708,1054,surface,water,Zn,O,O-Zn,,2.139172} {water-surface,formed,953,1012,surface,water,Zn,O,O-Zn,,2.113976} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.104083,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.077295,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.170087,}"
3174,set_001__step_00158750,set_001__step_00158700,8,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,1.960101} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.161567} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.993842} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.088349} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.123473,} {water-surface,broken,74,1004,surface,water,O,H,H-O,1.090353,} {water-surface,broken,868,994,surface,water,Zn,O,O-Zn,1.847248,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.049467,}"
3175,set_001__step_00158800,set_001__step_00158750,9,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.147489} {water-surface,formed,74,1004,surface,water,O,H,H-O,,1.091143} {water-surface,formed,899,993,surface,water,O,H,H-O,,1.153560} {water-surface,broken,193,1036,surface,water,Zn,O,O-Zn,2.162452,} {water-surface,broken,334,1046,surface,water,O,H,H-O,1.191881,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.161567,} {water-surface,broken,573,1048,surface,water,Zn,O,O-Zn,2.135061,} {water-surface,broken,619,1002,surface,water,O,H,H-O,0.994681,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.056890,}"
3176,set_001__step_00158850,set_001__step_00158800,8,"{water-surface,formed,419,1016,surface,water,O,H,H-O,,1.196418} {water-surface,formed,573,1048,surface,water,Zn,O,O-Zn,,2.170877} {water-surface,formed,868,994,surface,water,Zn,O,O-Zn,,2.179328} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.091097} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,1.970352,} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.217419,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.046030,} {water-surface,broken,953,1012,surface,water,Zn,O,O-Zn,2.124578,}"
3177,set_001__step_00158900,set_001__step_00158850,6,"{water-surface,formed,193,1036,surface,water,Zn,O,O-Zn,,2.149977} {water-surface,formed,674,1055,surface,water,O,H,H-O,,1.248091} {water-surface,formed,953,1012,surface,water,Zn,O,O-Zn,,2.139103} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.196418,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.086142,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.091097,}"
